Date,Company,Path,SpecificDate,Children
2014Q3,WMT,/pure_articles/WMT/2013-11-14T10:41:03-05:00_Walmart Stores' CEO Discusses F3Q 2014 Results - Earnings Call Transcript.html,2013-11-14T10:41:03-05:00,FALSE
2014Q3,XOM,/pure_articles/XOM/2014-10-31T17:59:07-04:00_Exxon Mobil (XOM) Q3 2014 Results - Earnings Call Transcript.html,2014-10-31T17:59:07-04:00,FALSE
2014Q4,AAPL,/pure_articles/AAPL/2014-10-20T23:20:12-04:00_Apple's (AAPL) CEO Tim Cook On Q4 2014 Results - Earnings Call Transcript.html,2014-10-20T23:20:12-04:00,FALSE
2014Q4,ABBV,/pure_articles/ABBV/2015-01-30T15:43:10-05:00_AbbVie's (ABBV) CEO Richard Gonzalez on Q4 2014 Results - Earnings Call Transcript.html,2015-01-30T15:43:10-05:00,FALSE
2014Q4,ABT,/pure_articles/ABT/2015-01-29T17:14:12-05:00_Abbott Laboratories' (ABT) CEO Miles White on Q4 2014 Results - Earnings Call Transcript.html,2015-01-29T17:14:12-05:00,FALSE
2014Q4,ACN,/pure_articles/ACN/2014-09-24T15:17:03-04:00_Accenture's (ACN) CEO Pierre Nanterme on Q4 2014 Results - Earnings Call Transcript.html,2014-09-24T15:17:03-04:00,FALSE
2014Q4,ADBE,,,FALSE
2014Q4,AMD,/pure_articles/AMD/2015-01-21T00:19:01-05:00_Advanced Micro Devices' (AMD) CEO Lisa Su on Q4 2014 Results - Earnings Call Transcript.html,2015-01-21T00:19:01-05:00,FALSE
2014Q4,AMD,/pure_articles/AMD/2014-04-23T21:30:05-04:00_Xilinx's CEO Discusses F4Q 2014 Results - Earnings Call Transcript.html,2014-04-23T21:30:05-04:00,TRUE
2014Q4,AMZN,/pure_articles/AMZN/2014-11-05T23:31:05-05:00_Whole Foods Market's (WFM) CEO John Mackey on Q4 2014 Results - Earnings Call Transcript.html,2014-11-05T23:31:05-05:00,TRUE
2014Q4,AMZN,/pure_articles/AMZN/2015-01-29T21:48:01-05:00_Amazon.com's (AMZN) Q4 2014 Results - Earnings Call Transcript.html,2015-01-29T21:48:01-05:00,FALSE
2014Q4,AVGO,/pure_articles/AVGO/2014-12-03T23:20:08-05:00_Avago Technologies' (AVGO) CEO Hock Tan on Q4 2014 Results - Earnings Call Transcript.html,2014-12-03T23:20:08-05:00,FALSE
2014Q4,AVGO,/pure_articles/AVGO/2015-01-29T23:11:05-05:00_Broadcom Corporation's (BRCM) CEO Scott McGregor on Q4 2014 Results -- Earnings Call Transcript.html,2015-01-29T23:11:05-05:00,TRUE
2014Q4,BAC,/pure_articles/BAC/2015-01-15T15:29:08-05:00_Bank of America's (BAC) CEO Brian Moynihan on Q4 2014 Results - Earnings Call Transcript.html,2015-01-15T15:29:08-05:00,FALSE
2014Q4,CMCSA,/pure_articles/CMCSA/2015-02-24T12:34:07-05:00_Comcast's (CMCSA) CEO Brian Roberts on Q4 2014 Results - Earnings Call Transcript.html,2015-02-24T12:34:07-05:00,FALSE
2014Q4,COST,/pure_articles/COST/2014-10-08T15:58:05-04:00_Costco (COST) Q4 2014 Results - Earnings Call Transcript.html,2014-10-08T15:58:05-04:00,FALSE
2014Q4,CRM,/pure_articles/CRM/2014-02-27T20:36:02-05:00_Salesforce.com's CEO Discusses F4Q2014 Results - Earnings Call Transcript.html,2014-02-27T20:36:02-05:00,FALSE
2014Q4,CSCO,/pure_articles/CSCO/2015-02-25T14:49:05-05:00_BroadSoft's (BSFT) CEO Michael Tessler on Q4 2014 Results - Earnings Call Transcript.html,2015-02-25T14:49:05-05:00,TRUE
2014Q4,CSCO,/pure_articles/CSCO/2014-08-13T22:38:06-04:00_Cisco Systems' (CSCO) CEO John Chambers on Q4 2014 Results - Earnings Call Transcript.html,2014-08-13T22:38:06-04:00,FALSE
2014Q4,CVX,/pure_articles/CVX/2015-01-30T16:49:06-05:00_Chevron's (CVX) CEO John Watson on Q4 2014 Results - Earnings Call Transcript.html,2015-01-30T16:49:06-05:00,FALSE
2014Q4,CVX,/pure_articles/CVX/2015-02-19T13:27:02-05:00_Noble Energy (NBL) David L. Stover on Q4 2014 Results - Earnings Call Transcript.html,2015-02-19T13:27:02-05:00,TRUE
2014Q4,CVX,/pure_articles/CVX/2015-02-24T14:38:01-05:00_Rosetta Resources (ROSE) James E. Craddock on Q4 2014 Results - Earnings Call Transcript.html,2015-02-24T14:38:01-05:00,TRUE
2014Q4,DHR,/pure_articles/DHR/2015-01-27T11:35:07-05:00_Danaher's (DHR) CEO Tom Joyce on Q4 2014 Results - Earnings Call Transcript.html,2015-01-27T11:35:07-05:00,FALSE
2014Q4,DIS,/pure_articles/DIS/2014-11-06T23:19:04-05:00_The Walt Disney's (DIS) CEO Bob Iger on F4Q 2014 Results - Earnings Call Transcript.html,2014-11-06T23:19:04-05:00,FALSE
2014Q4,FB,/pure_articles/FB/2015-01-28T23:00:56-05:00_Facebook's (FB) CEO Mark Zuckerberg on Q4 2014 Results - Earnings Call Transcript.html,2015-01-28T23:00:56-05:00,FALSE
2014Q4,GOOG,/pure_articles/GOOG/2015-01-29T22:20:13-05:00_Google (GOOG) Q4 2014 Results - Earnings Call Transcript.html,2015-01-29T22:20:13-05:00,FALSE
2014Q4,GOOGL,,,FALSE
2014Q4,HD,"/pure_articles/HD/2015-02-24T13:54:01-05:00_Home Depot's (HD) CEO, Craig Menear on Q4 2014 Results - Earnings Call Transcript.html",2015-02-24T13:54:01-05:00,FALSE
2014Q4,INTC,/pure_articles/INTC/2015-01-22T23:53:03-05:00_Altera's (ALTR) CEO John Daane on Q4 2014 Results - Earnings Call Transcript.html,2015-01-22T23:53:03-05:00,TRUE
2014Q4,INTC,/pure_articles/INTC/2015-01-15T21:02:07-05:00_Intel's (INTC) CEO Brian Krzanich on Q4 2014 Results - Earnings Call Transcript.html,2015-01-15T21:02:07-05:00,FALSE
2014Q4,JNJ,/pure_articles/JNJ/2015-01-20T15:16:06-05:00_Johnson & Johnson's (JNJ) CEO Alex Gorsky on Q4 2014 Results - Earnings Call Transcript.html,2015-01-20T15:16:06-05:00,FALSE
2014Q4,JPM,/pure_articles/JPM/2015-01-15T10:05:02-05:00_JPMorgan Chase & Co.'s (JPM) CEO Jamie Dimon on Q4 2014 Results - Earnings Call Transcript.html,2015-01-15T10:05:02-05:00,FALSE
2014Q4,KO,/pure_articles/KO/2015-02-10T15:03:07-05:00_Coca-Cola's (KO) CEO Muhtar Kent on Q4 2014 Results - Earnings Call Transcript.html,2015-02-10T15:03:07-05:00,FALSE
2014Q4,LLY,/pure_articles/LLY/2015-01-30T16:58:02-05:00_Eli Lilly's (LLY) CEO John Lechleiter on Q4 2014 Results - Earnings Call Transcript.html,2015-01-30T16:58:02-05:00,FALSE
2014Q4,MA,"/pure_articles/MA/2015-01-30T15:09:02-05:00_MasterCard's (MA) CEO, Ajay Banga on Q4 2014 Results - Earnings Call Transcript.html",2015-01-30T15:09:02-05:00,FALSE
2014Q4,MCD,/pure_articles/MCD/2015-01-23T17:13:03-05:00_McDonald's (MCD) CEO Don Thompson on Q4 2014 Results - Earnings Call Transcript.html,2015-01-23T17:13:03-05:00,FALSE
2014Q4,MRK,/pure_articles/MRK/2015-03-02T14:16:10-05:00_Acceleron Pharma's (XLRN) CEO John Knopf on Q4 2014 Results - Earnings Call Transcript.html,2015-03-02T14:16:10-05:00,TRUE
2014Q4,MRK,/pure_articles/MRK/2015-02-04T12:50:05-05:00_Merck's (MRK) CEO Ken Frazier on Q4 2014 Results - Earnings Call Transcript.html,2015-02-04T12:50:05-05:00,FALSE
2014Q4,MS,/pure_articles/MS/2014-11-25T15:26:03-05:00_Eaton Vance's (EV) CEO Tom Faust on Q4 2014 Results - Earnings Call Transcript.html,2014-11-25T15:26:03-05:00,TRUE
2014Q4,MS,/pure_articles/MS/2015-01-20T21:08:02-05:00_Morgan Stanley's (MS) CEO James Gorman on Q4 2014 Results - Earnings Call Transcript.html,2015-01-20T21:08:02-05:00,FALSE
2014Q4,MSFT,/pure_articles/MSFT/2014-07-22T22:59:08-04:00_Microsoft's (MSFT) CEO Satya Nadella on Q4 2014 Results - Earnings Call Transcript.html,2014-07-22T22:59:08-04:00,FALSE
2014Q4,MSFT,/pure_articles/MSFT/2015-02-05T21:43:07-05:00_LinkedIn's (LNKD) CEO Jeff Weiner Discusses on Q4 2014 Results - Earnings Call Transcript.html,2015-02-05T21:43:07-05:00,TRUE
2014Q4,NFLX,/pure_articles/NFLX/2015-01-20T20:23:07-05:00_Netflix's (NFLX) CEO Reed Hastings on Q4 2014 Results - Earnings Call Transcript.html,2015-01-20T20:23:07-05:00,FALSE
2014Q4,NKE,/pure_articles/NKE/2014-06-26T22:42:04-04:00_Nike's (NKE) CEO Mark Parker on F4Q 2014 Results - Earnings Call Transcript.html,2014-06-26T22:42:04-04:00,FALSE
2014Q4,NVDA,/pure_articles/NVDA/2014-02-12T18:55:08-05:00_NVIDIA's CEO Discusses F4Q 2014 Results - Earnings Call Transcript.html,2014-02-12T18:55:08-05:00,FALSE
2014Q4,ORCL,/pure_articles/ORCL/2014-06-19T23:08:04-04:00_Oracle's (ORCL) CEO Larry Ellison on Q4 2014 Results - Earnings Call Transcript.html,2014-06-19T23:08:04-04:00,FALSE
2014Q4,PEP,/pure_articles/PEP/2015-02-11T13:46:07-05:00_PepsiCo's (PEP) CEO Indra Nooyi on Q4 2014 Results - Earnings Call Transcript.html,2015-02-11T13:46:07-05:00,FALSE
2014Q4,PFE,/pure_articles/PFE/2015-01-27T20:17:01-05:00_Pfizer's (PFE) CEO Ian Read on Q4 2014 Results - Earnings Call Transcript.html,2015-01-27T20:17:01-05:00,FALSE
2014Q4,PG,/pure_articles/PG/2014-08-01T17:27:06-04:00_The Procter & Gamble's (PG) CEO AG Lafley on Q4 2014 Results - Earnings Call Transcript.html,2014-08-01T17:27:06-04:00,FALSE
2014Q4,QCOM,/pure_articles/QCOM/2014-11-05T20:57:04-05:00_Qualcomm's (QCOM) CEO Steve Mollenkopf on Q4 2014 Results - Earnings Call Transcript.html,2014-11-05T20:57:04-05:00,FALSE
2014Q4,T,/pure_articles/T/2015-02-19T19:10:04-05:00_DIRECTV (DTV) Q4 2014 Results - Earnings Call Transcript.html,2015-02-19T19:10:04-05:00,TRUE
2014Q4,T,/pure_articles/T/2015-01-27T22:49:05-05:00_AT&T's (T) CEO Randall Stephenson on Q4 2014 Results - Earnings Call Transcript.html,2015-01-27T22:49:05-05:00,FALSE
2014Q4,TMO,/pure_articles/TMO/2015-01-29T14:32:01-05:00_Thermo Fisher Scientific's (TMO) CEO Marc Casper on Q4 2014 Results - Earnings Call Transcript.html,2015-01-29T14:32:01-05:00,FALSE
2014Q4,TSLA,/pure_articles/TSLA/2015-02-12T02:11:09-05:00_Tesla Motors' (TSLA) CEO Elon Musk on Q4 2014 Results - Earnings Call Transcript.html,2015-02-12T02:11:09-05:00,FALSE
2014Q4,TSLA,/pure_articles/TSLA/2015-02-19T00:17:06-05:00_SolarCity's (SCTY) CEO Lyndon Rive on Q4 2014 Results -- Earnings Call Transcript.html,2015-02-19T00:17:06-05:00,TRUE
2014Q4,UNH,/pure_articles/UNH/2015-01-21T13:40:05-05:00_UnitedHealth Group's (UNH) CEO Stephen Hemsley on Q4 2014 Results - Earnings Call Transcript.html,2015-01-21T13:40:05-05:00,FALSE
2014Q4,UPS,/pure_articles/UPS/2015-02-03T15:11:05-05:00_United Parcel Service's (UPS) CEO David Abney on Q4 2014 Results -- Earnings Call Transcript.html,2015-02-03T15:11:05-05:00,FALSE
2014Q4,V,/pure_articles/V/2014-10-29T23:12:02-04:00_Visa's (V) CEO Charles Scharf on Q4 2014 Results - Earnings Call Transcript.html,2014-10-29T23:12:02-04:00,FALSE
2014Q4,VZ,/pure_articles/VZ/2015-01-22T11:07:03-05:00_Verizon (VZ) Q4 2014 Results - Earnings Call Transcript.html,2015-01-22T11:07:03-05:00,FALSE
2014Q4,WFC,/pure_articles/WFC/2015-01-15T09:24:01-05:00_Wells Fargo's (WFC) CEO John Stumpf on Q4 2014 Results - Earnings Call Transcript.html,2015-01-15T09:24:01-05:00,FALSE
2014Q4,WMT,/pure_articles/WMT/2014-02-20T09:01:13-05:00_Walmart Stores' CEO Discusses F4Q 2014 Results - Earnings Call Transcript.html,2014-02-20T09:01:13-05:00,FALSE
2014Q4,XOM,/pure_articles/XOM/2015-02-02T14:41:04-05:00_ExxonMobil (XOM) Q4 2014 Results - Earnings Call Transcript.html,2015-02-02T14:41:04-05:00,FALSE
2015Q1,AAPL,/pure_articles/AAPL/2015-01-27T20:38:04-05:00_Apple's (AAPL) CEO Tim Cook on Q1 2015 Results - Earnings Call Transcript.html,2015-01-27T20:38:04-05:00,FALSE
2015Q1,ABBV,/pure_articles/ABBV/2015-04-23T17:29:06-04:00_AbbVie's (ABBV) CEO Rick Gonzalez on Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T17:29:06-04:00,FALSE
2015Q1,ABT,/pure_articles/ABT/2015-04-22T14:26:03-04:00_Abbott Laboratories' (ABT) CEO Miles White on Q1 2015 Results - Earnings Call Transcript.html,2015-04-22T14:26:03-04:00,FALSE
2015Q1,ACN,/pure_articles/ACN/2014-12-18T15:47:06-05:00_Accenture's (ACN) CEO Pierre Nanterme on Q1 2015 Results - Earnings Call Transcript.html,2014-12-18T15:47:06-05:00,FALSE
2015Q1,ADBE,/pure_articles/ADBE/2015-03-17T20:53:04-04:00_Adobe's (ADBE) CEO Shantanu Narayen on Q1 2015 Results - Earnings Call Transcript.html,2015-03-17T20:53:04-04:00,FALSE
2015Q1,AMD,/pure_articles/AMD/2014-07-22T23:03:02-04:00_Xilinx's (XLNX) CEO Moshe Gavrielov on Q1 2015 Results - Earnings Call Transcript.html,2014-07-22T23:03:02-04:00,TRUE
2015Q1,AMD,/pure_articles/AMD/2015-04-17T00:12:04-04:00_Advanced Micro Devices' (AMD) CEO Lisa Su on Q1 2015 Results - Earnings Call Transcript.html,2015-04-17T00:12:04-04:00,FALSE
2015Q1,AMZN,/pure_articles/AMZN/2015-02-11T23:13:11-05:00_Whole Foods Market's (WFM) CEO John Mackey on Q1 2015 Results - Earnings Call Transcript.html,2015-02-11T23:13:11-05:00,TRUE
2015Q1,AMZN,/pure_articles/AMZN/2015-04-23T22:55:04-04:00_Amazon.com's (AMZN) Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T22:55:04-04:00,FALSE
2015Q1,AVGO,/pure_articles/AVGO/2015-02-25T23:10:12-05:00_Avago Technologies' (AVGO) CEO Hock Tan on Q1 2015 Results - Earnings Call Transcript.html,2015-02-25T23:10:12-05:00,FALSE
2015Q1,AVGO,/pure_articles/AVGO/2015-04-21T22:13:08-04:00_Broadcom's (BRCM) CEO Scott McGregor on Q1 2015 Results - Earnings Call Transcript.html,2015-04-21T22:13:08-04:00,TRUE
2015Q1,BAC,/pure_articles/BAC/2015-04-15T14:57:06-04:00_Bank of America's (BAC) CEO Brian Moynihan on Q1 2015 Results - Earnings Call Transcript.html,2015-04-15T14:57:06-04:00,FALSE
2015Q1,CMCSA,/pure_articles/CMCSA/2015-05-04T14:23:04-04:00_Comcast's (CMCSA) CEO Brian Roberts on Q1 2015 Results - Earnings Call Transcript.html,2015-05-04T14:23:04-04:00,FALSE
2015Q1,COST,/pure_articles/COST/2014-12-10T19:35:07-05:00_Costco (COST) Q1 2015 Results - Earnings Call Transcript.html,2014-12-10T19:35:07-05:00,FALSE
2015Q1,CRM,/pure_articles/CRM/2014-05-20T21:28:04-04:00_Salesforce.com's (CRM) CEO Marc Benioff on F1Q 2015 Results - Earnings Call Transcript.html,2014-05-20T21:28:04-04:00,FALSE
2015Q1,CSCO,/pure_articles/CSCO/2015-05-04T12:59:05-04:00_BroadSoft (BSFT) Michael Tessler on Q1 2015 Results - Earnings Call Transcript.html,2015-05-04T12:59:05-04:00,TRUE
2015Q1,CSCO,/pure_articles/CSCO/2014-11-12T20:28:08-05:00_Cisco's (CSCO) CEO John Chambers on Q1 2015 Results - Earnings Call Transcript.html,2014-11-12T20:28:08-05:00,FALSE
2015Q1,CVX,/pure_articles/CVX/2015-05-05T16:41:06-04:00_Rosetta Resources (ROSE) James E. Craddock on Q1 2015 Results - Earnings Call Transcript.html,2015-05-05T16:41:06-04:00,TRUE
2015Q1,CVX,/pure_articles/CVX/2015-05-01T14:05:03-04:00_Chevron Corporation's (CVX) CFO Pat Yarrington on Q1 2015 Results - Earnings Call Transcript.html,2015-05-01T14:05:03-04:00,FALSE
2015Q1,CVX,/pure_articles/CVX/2015-05-05T13:15:02-04:00_Noble Energy (NBL) David L. Stover on Q1 2015 Results - Earnings Call Transcript.html,2015-05-05T13:15:02-04:00,TRUE
2015Q1,DHR,/pure_articles/DHR/2015-04-23T13:57:05-04:00_Danaher's (DHR) CEO Tom Joyce on Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T13:57:05-04:00,FALSE
2015Q1,DIS,/pure_articles/DIS/2015-02-03T23:30:07-05:00_The Walt Disney's (DIS) CEO Bob Iger on Q1 2015 Results - Earnings Call Transcript.html,2015-02-03T23:30:07-05:00,FALSE
2015Q1,FB,/pure_articles/FB/2015-04-22T21:29:01-04:00_Facebook (FB) Mark Elliot Zuckerberg on Q1 2015 Results - Earnings Call Transcript.html,2015-04-22T21:29:01-04:00,FALSE
2015Q1,GOOG,/pure_articles/GOOG/2015-04-23T22:20:14-04:00_Google's (GOOG) Management on Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T22:20:14-04:00,FALSE
2015Q1,GOOGL,,,FALSE
2015Q1,HD,/pure_articles/HD/2015-05-19T15:43:05-04:00_The Home Depot (HD) Craig A. Menear on Q1 2015 Results - Earnings Call Transcript.html,2015-05-19T15:43:05-04:00,FALSE
2015Q1,INTC,/pure_articles/INTC/2015-04-23T22:09:10-04:00_Altera's (ALTR) CEO John Daane on Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T22:09:10-04:00,TRUE
2015Q1,INTC,/pure_articles/INTC/2015-04-14T20:32:07-04:00_Intel's (INTC) CEO Brian Krzanich on Q1 2015 Results - Earnings Call Transcript.html,2015-04-14T20:32:07-04:00,FALSE
2015Q1,JNJ,/pure_articles/JNJ/2015-04-14T15:17:04-04:00_Johnson & Johnson's (JNJ) Management on Q1 2015 Results - Earnings Call Transcript.html,2015-04-14T15:17:04-04:00,FALSE
2015Q1,JPM,/pure_articles/JPM/2015-04-14T13:19:05-04:00_JPMorgan Chase's (JPM) CEO Jamie Dimon on Q1 2015 Results - Earnings Call Transcript.html,2015-04-14T13:19:05-04:00,FALSE
2015Q1,KO,/pure_articles/KO/2015-04-22T15:04:17-04:00_Coca-Cola's (KO) CEO Muhtar Kent on Q1 2015 Results - Earnings Call Transcript.html,2015-04-22T15:04:17-04:00,FALSE
2015Q1,LLY,/pure_articles/LLY/2015-04-23T17:56:08-04:00_Eli Lilly (LLY) Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T17:56:08-04:00,FALSE
2015Q1,MA,/pure_articles/MA/2015-04-29T13:55:02-04:00_MasterCard (MA) Ajay Banga on Q1 2015 Results - Earnings Call Transcript.html,2015-04-29T13:55:02-04:00,FALSE
2015Q1,MCD,/pure_articles/MCD/2015-04-22T17:33:04-04:00_McDonald's (MCD) CEO Stephen Easterbrook on Q1 2015 Results - Earnings Call Transcript.html,2015-04-22T17:33:04-04:00,FALSE
2015Q1,MRK,/pure_articles/MRK/2015-04-28T12:29:04-04:00_Merck & Co. (MRK) Kenneth C. Frazier on Q1 2015 Results - Earnings Call Transcript.html,2015-04-28T12:29:04-04:00,FALSE
2015Q1,MRK,/pure_articles/MRK/2015-05-07T15:49:10-04:00_Acceleron Pharma's (XLRN) CEO John Knopf on Q1 2015 Results - Earnings Call Transcript.html,2015-05-07T15:49:10-04:00,TRUE
2015Q1,MS,/pure_articles/MS/2015-02-25T17:39:05-05:00_Eaton Vance's (EV) CEO Tom Faust on Q1 2015 Results - Earnings Call Transcript.html,2015-02-25T17:39:05-05:00,TRUE
2015Q1,MS,/pure_articles/MS/2015-04-20T16:04:05-04:00_Morgan Stanley's (MS) CEO James Gorman on Q1 2015 Results - Earnings Call Transcript.html,2015-04-20T16:04:05-04:00,FALSE
2015Q1,MSFT,/pure_articles/MSFT/2014-10-23T20:33:07-04:00_Microsoft's (MSFT) CEO Satya Nadella on Q1 2015 Results - Earnings Call Transcript.html,2014-10-23T20:33:07-04:00,FALSE
2015Q1,MSFT,/pure_articles/MSFT/2015-05-01T00:04:05-04:00_LinkedIn's (LNKD) CEO Jeff Weiner on Q1 2015 Results -- Earnings Call Transcript.html,2015-05-01T00:04:05-04:00,TRUE
2015Q1,NFLX,/pure_articles/NFLX/2015-04-15T22:19:04-04:00_Netflix's (NFLX) CEO Reed Hastings on Q1 2015 Results - Earnings Call Transcript.html,2015-04-15T22:19:04-04:00,FALSE
2015Q1,NKE,/pure_articles/NKE/2014-09-25T19:54:01-04:00_Nike's (NKE) CEO Mark Parker On Q1 2015 Results - Earnings Call Transcript.html,2014-09-25T19:54:01-04:00,FALSE
2015Q1,NVDA,/pure_articles/NVDA/2014-05-09T02:16:09-04:00_NVIDIA'S (NVDA) CEO Jen-Hsun Huang on Q1 2015 Results - Earnings Call Transcript.html,2014-05-09T02:16:09-04:00,FALSE
2015Q1,ORCL,/pure_articles/ORCL/2014-09-18T23:28:05-04:00_Oracle's (ORCL) CEOs Safra Catz and Mark Hurd on Q1 2015 Results - Earnings Call Transcript.html,2014-09-18T23:28:05-04:00,FALSE
2015Q1,PEP,/pure_articles/PEP/2015-04-23T12:51:04-04:00_PepsiCo's (PEP) CEO Indra Nooyi on Q1 2015 Results - Earnings Call Transcript.html,2015-04-23T12:51:04-04:00,FALSE
2015Q1,PFE,/pure_articles/PFE/2015-04-28T16:40:14-04:00_Pfizer's (PFE) CEO Ian Read on Q1 2015 Results - Earnings Call Transcript.html,2015-04-28T16:40:14-04:00,FALSE
2015Q1,PG,/pure_articles/PG/2014-10-24T14:25:13-04:00_Procter & Gamble (PG) Q1 2015 Results - Earnings Call Transcript.html,2014-10-24T14:25:13-04:00,FALSE
2015Q1,QCOM,/pure_articles/QCOM/2015-01-28T21:58:04-05:00_QUALCOMM's (QCOM) CEO Steve Mollenkopf on Q1 2015 Results - Earnings Call Transcript.html,2015-01-28T21:58:04-05:00,FALSE
2015Q1,T,/pure_articles/T/2015-04-22T20:41:03-04:00_AT&T (T) Q1 2015 Results - Earnings Call Transcript.html,2015-04-22T20:41:03-04:00,FALSE
2015Q1,T,/pure_articles/T/2015-05-05T20:09:05-04:00_DIRECTV (DTV) Michael D. White on Q1 2015 Results - Earnings Call Transcript.html,2015-05-05T20:09:05-04:00,TRUE
2015Q1,TMO,/pure_articles/TMO/2015-04-22T14:30:16-04:00_Thermo Fisher Scientific (TMO) Marc N. Casper on Q1 2015 Results - Earnings Call Transcript.html,2015-04-22T14:30:16-04:00,FALSE
2015Q1,TSLA,/pure_articles/TSLA/2015-05-07T01:53:02-04:00_Tesla Motors (TSLA) Elon Reeve Musk on Q1 2015 Results - Earnings Call Transcript.html,2015-05-07T01:53:02-04:00,FALSE
2015Q1,TSLA,/pure_articles/TSLA/2015-05-05T23:46:01-04:00_SolarCity's (SCTY) CEO Lyndon Rive on Q1 2015 Results - Earnings Call Transcript.html,2015-05-05T23:46:01-04:00,TRUE
2015Q1,UNH,/pure_articles/UNH/2015-04-16T14:02:03-04:00_UnitedHealth Group's (UNH) CEO Stephen Hemsley on Q1 2015 Results - Earnings Call Transcript.html,2015-04-16T14:02:03-04:00,FALSE
2015Q1,UPS,/pure_articles/UPS/2015-04-28T13:48:02-04:00_United Parcel Service's (UPS) CEO David Abney on Q1 2015 Results - Earnings Call Transcript.html,2015-04-28T13:48:02-04:00,FALSE
2015Q1,V,/pure_articles/V/2015-01-29T22:41:04-05:00_Visa's (V) CEO Charles Scharf on Q1 2015 Results - Earnings Call Transcript.html,2015-01-29T22:41:04-05:00,FALSE
2015Q1,VZ,/pure_articles/VZ/2015-04-21T13:17:09-04:00_Verizon Communications' (VZ) Q1 2015 Results - Earnings Call Transcript.html,2015-04-21T13:17:09-04:00,FALSE
2015Q1,WFC,"/pure_articles/WFC/2015-04-14T14:39:02-04:00_Wells Fargo's (WFC) CEO, John Stumpf On Q1 2015 Results - Earnings Call Transcript.html",2015-04-14T14:39:02-04:00,FALSE
2015Q1,WMT,/pure_articles/WMT/2014-05-15T10:02:02-04:00_Walmart's (WMT) CEO C. Douglas McMillon On Q1 2015 Results - Earnings Call Transcript.html,2014-05-15T10:02:02-04:00,FALSE
2015Q1,XOM,/pure_articles/XOM/2015-04-30T15:57:08-04:00_ExxonMobil (XOM) Q1 2015 Results - Earnings Call Transcript.html,2015-04-30T15:57:08-04:00,FALSE
2015Q2,AAPL,/pure_articles/AAPL/2015-04-27T20:48:04-04:00_Apple's (AAPL) CEO Tim Cook on Q2 2015 Results - Earnings Call Transcript.html,2015-04-27T20:48:04-04:00,FALSE
2015Q2,ABBV,/pure_articles/ABBV/2015-07-24T14:16:06-04:00_AbbVie's (ABBV) CEO Richard Gonzalez on Q2 2015 Results - Earnings Call Transcript.html,2015-07-24T14:16:06-04:00,FALSE
2015Q2,ABT,/pure_articles/ABT/2015-07-22T16:15:07-04:00_Abbott Laboratories (ABT) Miles D. White on Q2 2015 Results - Earnings Call Transcript.html,2015-07-22T16:15:07-04:00,FALSE
2015Q2,ACN,/pure_articles/ACN/2015-03-26T13:10:16-04:00_Accenture's (ACN) CEO Pierre Nanterme on Q2 2015 Results - Earnings Call Transcript.html,2015-03-26T13:10:16-04:00,FALSE
2015Q2,ADBE,/pure_articles/ADBE/2015-06-16T23:49:02-04:00_Adobe's (ADBE) CEO Shantanu Narayen on Q2 2015 Results - Earnings Call Transcript.html,2015-06-16T23:49:02-04:00,FALSE
2015Q2,AMD,/pure_articles/AMD/2015-07-16T21:47:06-04:00_Advanced Micro Devices (AMD) Lisa T. Su on Q2 2015 Results - Earnings Call Transcript.html,2015-07-16T21:47:06-04:00,FALSE
